direction_name,direction_id,trip_id,trip_headsign,service_id,route_id,wheelchair_accessible,block_id,shape_id
Northbound,0,100__401002_Timetable_-_2026-04,Delpark Homes Centre,Weekday_merged_943985,405,1,a_401002_Timetable_-_2026-04,100.0.1046829421_Timetable_-_2026-04
Southbound,1,101__401081_Timetable_-_2026-04,Oshawa Centre Terminal,Weekday_merged_943985,405,1,a_401081_Timetable_-_2026-04,100.0.1046829422_Timetable_-_2026-04
Northbound,0,102__401013_Timetable_-_2026-04,Delpark Homes Centre,Weekday_merged_943985,405,1,a_401013_Timetable_-_2026-04,100.0.1046829421_Timetable_-_2026-04
Southbound,1,103__401002_Timetable_-_2026-04,Oshawa Centre Terminal,Weekday_merged_943985,405,1,a_401002_Timetable_-_2026-04,100.0.1046829422_Timetable_-_2026-04
Westbound,1,1043__401040_Timetable_-_2026-04,Oshawa Station,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2308895431_Timetable_-_2026-04
Westbound,1,1044__401082_Timetable_-_2026-04,Oshawa Station,Weekday_merged_943985,421,1,a_401082_Timetable_-_2026-04,100.0.2308895431_Timetable_-_2026-04
Westbound,1,1045__401075_Timetable_-_2026-04,Oshawa Station,Weekday_merged_943985,421,1,a_401075_Timetable_-_2026-04,100.0.2308895431_Timetable_-_2026-04
Westbound,1,1046__401012_Timetable_-_2026-04,Oshawa Station,Weekday_merged_943985,421,1,a_401012_Timetable_-_2026-04,100.0.2308895431_Timetable_-_2026-04
Westbound,1,1047__401040_Timetable_-_2026-04,Oshawa Station,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2308895431_Timetable_-_2026-04
Westbound,1,1048__401082_Timetable_-_2026-04,Oshawa Station,Weekday_merged_943985,421,1,a_401082_Timetable_-_2026-04,100.0.2308895431_Timetable_-_2026-04
Westbound,1,1049__401075_Timetable_-_2026-04,Oshawa Station,Weekday_merged_943985,421,1,a_401075_Timetable_-_2026-04,100.0.2308895431_Timetable_-_2026-04
Northbound,0,104__401029_Timetable_-_2026-04,Delpark Homes Centre,Weekday_merged_943985,405,1,a_401029_Timetable_-_2026-04,100.0.1046829421_Timetable_-_2026-04
Westbound,1,1050__401040_Timetable_-_2026-04,Oshawa Station,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2308895431_Timetable_-_2026-04
Westbound,1,1051__401082_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401082_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1052__401075_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401075_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1053__401014_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1054__401040_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1055__401082_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401082_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1056__401075_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401075_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1057__401014_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1058__401040_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1059__403001_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_403001_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Southbound,1,105__401013_Timetable_-_2026-04,Oshawa Centre Terminal,Weekday_merged_943985,405,1,a_401013_Timetable_-_2026-04,100.0.1046829422_Timetable_-_2026-04
Westbound,1,1060__401014_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1061__401040_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1062__403004_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_403004_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1063__403001_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_403001_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1064__401014_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1065__401040_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1066__403001_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_403001_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1067__401014_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1068__401040_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Westbound,1,1069__403001_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_403001_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Northbound,0,106__401007_Timetable_-_2026-04,Delpark Homes Centre,Weekday_merged_943985,405,1,a_401007_Timetable_-_2026-04,100.0.1046829421_Timetable_-_2026-04
Westbound,1,1070__401014_Timetable_-_2026-04,A - Oshawa Station via Colonel Sam,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2308895435_Timetable_-_2026-04
Eastbound,0,1071__401012_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401012_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1072__401040_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1073__401082_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401082_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1074__401075_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401075_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1075__401040_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1076__401082_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401082_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1077__401075_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401075_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1078__401014_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1079__401040_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Southbound,1,107__401029_Timetable_-_2026-04,Oshawa Centre Terminal,Weekday_merged_943985,405,1,a_401029_Timetable_-_2026-04,100.0.1046829422_Timetable_-_2026-04
Eastbound,0,1080__401082_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401082_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1081__401075_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401075_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1082__401014_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1083__401040_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1084__403001_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_403001_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1085__401014_Timetable_-_2026-04,C - Trulls via Colonel Sam and Avondale,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2308895438_Timetable_-_2026-04
Eastbound,0,1086__401040_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1087__403004_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_403004_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1088__403001_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_403001_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1089__403001_Timetable_-_2026-04,Trulls,Weekday_merged_943985,421,1,a_403001_Timetable_-_2026-04,100.0.1989076762_Timetable_-_2026-04
Northbound,0,108__401028_Timetable_-_2026-04,Delpark Homes Centre,Weekday_merged_943985,405,1,a_401028_Timetable_-_2026-04,100.0.1046829421_Timetable_-_2026-04
Eastbound,0,1090__401014_Timetable_-_2026-04,Trulls,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.1989076762_Timetable_-_2026-04
Eastbound,0,1091__401040_Timetable_-_2026-04,Trulls,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.1989076762_Timetable_-_2026-04
Eastbound,0,1092__403001_Timetable_-_2026-04,Trulls,Weekday_merged_943985,421,1,a_403001_Timetable_-_2026-04,100.0.1989076762_Timetable_-_2026-04
Eastbound,0,1093__401014_Timetable_-_2026-04,Trulls,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.1989076762_Timetable_-_2026-04
Eastbound,0,1094__401040_Timetable_-_2026-04,Trulls,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.1989076762_Timetable_-_2026-04
Eastbound,0,1095__403001_Timetable_-_2026-04,B - Raleigh,Weekday_merged_943985,421,1,a_403001_Timetable_-_2026-04,100.0.2081289616_Timetable_-_2026-04
Eastbound,0,1096__401014_Timetable_-_2026-04,B - Raleigh,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2081289616_Timetable_-_2026-04
Eastbound,0,1097__401014_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401014_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1098__403004_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_403004_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Eastbound,0,1099__401040_Timetable_-_2026-04,A - Trulls via Colonel Sam,Weekday_merged_943985,421,1,a_401040_Timetable_-_2026-04,100.0.2081289613_Timetable_-_2026-04
Southbound,1,109__401007_Timetable_-_2026-04,Oshawa Centre Terminal,Weekday_merged_943985,405,1,a_401007_Timetable_-_2026-04,100.0.1046829422_Timetable_-_2026-04
Northbound,0,10__401002_Timetable_-_2026-04,Oshawa Centre Terminal,Weekday_merged_943985,403,1,a_401002_Timetable_-_2026-04,100.0.1046829277_Timetable_-_2026-04
Northbound,0,1100__201030_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201030_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1101__201064_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201064_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1102__201030_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201030_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1103__201040_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201040_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1104__201028_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1105__201065_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1106__201028_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1107__201048_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201048_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1108__201006_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201006_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1109__201065_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,110__401002_Timetable_-_2026-04,Delpark Homes Centre,Weekday_merged_943985,405,1,a_401002_Timetable_-_2026-04,100.0.1046829421_Timetable_-_2026-04
Northbound,0,1110__201006_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201006_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1111__201065_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1112__201006_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201006_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1113__201028_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1114__201051_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201051_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1115__201053_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201053_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1116__201028_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1117__201051_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201051_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1118__201049_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201049_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1119__201065_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Southbound,1,111__401028_Timetable_-_2026-04,Oshawa Centre Terminal,Weekday_merged_943985,405,1,a_401028_Timetable_-_2026-04,100.0.1046829422_Timetable_-_2026-04
Northbound,0,1120__201020_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201020_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1121__201049_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201049_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1122__201028_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1123__201020_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201020_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1124__201065_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1125__201051_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201051_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1126__201007_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201007_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1127__201050_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201050_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1128__201051_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201051_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1129__201050_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201050_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,112__401013_Timetable_-_2026-04,Delpark Homes Centre,Weekday_merged_943985,405,1,a_401013_Timetable_-_2026-04,100.0.1046829421_Timetable_-_2026-04
Northbound,0,1130__201051_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201051_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1131__201050_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201050_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1132__201051_Timetable_-_2026-04,Taunton,Weekday_merged_943985,216,1,a_201051_Timetable_-_2026-04,100.0.1952647071_Timetable_-_2026-04
Northbound,0,1133__201028_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1134__201065_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1135__201064_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201064_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1136__201030_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201030_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1137__201040_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201040_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1138__201049_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201049_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1139__201065_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Southbound,1,113__401002_Timetable_-_2026-04,Oshawa Centre Terminal,Weekday_merged_943985,405,1,a_401002_Timetable_-_2026-04,100.0.1046829422_Timetable_-_2026-04
Northbound,0,1140__201020_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201020_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1141__201007_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201007_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1142__201050_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201050_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1143__201053_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201053_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1144__201065_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1145__201051_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201051_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1146__201007_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201007_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1147__201050_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201050_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Northbound,0,1148__201053_Timetable_-_2026-04,C - Audley,Weekday_merged_943985,216,1,a_201053_Timetable_-_2026-04,100.0.2242007235_Timetable_-_2026-04
Southbound,1,1149__201030_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201030_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Northbound,0,114__401029_Timetable_-_2026-04,Delpark Homes Centre,Weekday_merged_943985,405,1,a_401029_Timetable_-_2026-04,100.0.1046829421_Timetable_-_2026-04
Southbound,1,1150__201048_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201048_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1151__201006_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201006_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1152__201048_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201048_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1153__201006_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201006_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1154__201048_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201048_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1155__201006_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201006_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1156__201048_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201048_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1157__201006_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201006_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1158__201065_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1159__201040_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201040_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,115__401013_Timetable_-_2026-04,Oshawa Centre Terminal,Weekday_merged_943985,405,1,a_401013_Timetable_-_2026-04,100.0.1046829422_Timetable_-_2026-04
Southbound,1,1160__201028_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1161__201048_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201048_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1162__201028_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1163__201051_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201051_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1164__201053_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201053_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1165__201065_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1166__201006_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201006_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1167__201007_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201007_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1168__201050_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201050_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1169__201053_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201053_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Northbound,0,116__401007_Timetable_-_2026-04,Delpark Homes Centre,Weekday_merged_943985,405,1,a_401007_Timetable_-_2026-04,100.0.1046829421_Timetable_-_2026-04
Southbound,1,1170__201028_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1171__201051_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201051_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1172__201007_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201007_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1173__201050_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201050_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1174__201053_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201053_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1175__201049_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201049_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1176__201028_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1177__201020_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201020_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1178__201065_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1179__201007_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201007_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,117__401029_Timetable_-_2026-04,Oshawa Centre Terminal,Weekday_merged_943985,405,1,a_401029_Timetable_-_2026-04,100.0.1046829422_Timetable_-_2026-04
Southbound,1,1180__201065_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.1952647072_Timetable_-_2026-04
Southbound,1,1181__201028_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201028_Timetable_-_2026-04,100.0.2242007236_Timetable_-_2026-04
Southbound,1,1182__201065_Timetable_-_2026-04,Ajax Station,Weekday_merged_943985,216,1,a_201065_Timetable_-_2026-04,100.0.2242007236_Timetable_-_2026-04
